Formula,Material Class,H2 wt %,HtoM,Delta H,Pressure,Temperature,meanatomic_weight,varienceatomic_weight,minatomic_weight,maxatomic_weight,meanX_pauling,varienceX_pauling,minX_pauling,maxX_pauling,meanZ,varienceZ,minZ,maxZ,meanX_mulliken,varienceX_mulliken,minX_mulliken,maxX_mulliken,meandensity,variencedensity,mindensity,maxdensity,meanatomic_radius,varienceatomic_radius,minatomic_radius,maxatomic_radius,meancovalent_radius,variencecovalent_radius,mincovalent_radius,maxcovalent_radius,meancovalent_sphere_volume,meanatomic_volume,varienceatomic_volume,minatomic_volume,maxatomic_volume,meannvalence,variencenvalence,minnvalence,maxnvalence,Packing Fraction,LLD_atomic,LLD_covalent
La2Co17,MIC,0.7,0.4747827777,,,,67.35132832,602.3523755,58.933194,138.90547,1.797894737,0.05730083102,1.1,1.88,30.15789474,84.76454294,27,57,4.140245522,0.1467332044,3.02345,4.27163323,8.574736842,0.6916880886,6.15,8.86,141.3157895,339.0581717,135,195,118.2631579,448.4044321,111,180,7697172.509,8.363157895,23.51180055,6.7,22.5,8.368421053,3.390581717,3,9,0.5899325324,0.130300601,0.1790545976
La2Co3,MIC,1.1,1.011267086,,,,90.9221044,1534.935583,58.933194,138.90547,1.568,0.146016,1.1,1.88,39,216,27,57,3.772359938,0.3739107302,3.02345,4.27163323,7.776,1.762584,6.15,8.86,159,864,135,195,138.6,1142.64,111,180,13208841.39,13.02,59.9136,6.7,22.5,6.6,8.64,3,9,0.6800611876,0.1848671504,0.2438885891
La2Co7,MIC,1.2,0.9316373792,,,,76.70481089,1105.406284,58.933194,138.90547,1.706666667,0.1051555556,1.1,1.88,33.66666667,155.5555556,27,57,3.994259179,0.2692772748,3.02345,4.27163323,8.257777778,1.269350617,6.15,8.86,148.3333333,622.2222222,135,195,126.3333333,822.8888889,111,180,9884342.701,10.21111111,43.14765432,6.7,22.5,7.666666667,6.222222222,3,9,0.6405969605,0.1681643769,0.2270662794
La2Mg17,MIC,1.7,0.6289517042,,1,265,36.36820737,1236.928262,24.305,138.90547,1.287894737,0.004153462604,1.1,1.31,16.73684211,190.7202216,12,57,3.738941974,0.06022691346,3.02345,3.8231175,2.204210526,1.831677008,1.74,6.15,154.7368421,190.7202216,150,195,143.3157895,158.3213296,139,180,12636813.5,14.89473684,6.804709141,14,22.5,2.105263158,0.09418282548,2,3,0.4610682794,0.0892492637,0.08779619085
La2Mg17,MIC,1.7,0.6289517042,,4,100,36.36820737,1236.928262,24.305,138.90547,1.287894737,0.004153462604,1.1,1.31,16.73684211,190.7202216,12,57,3.738941974,0.06022691346,3.02345,3.8231175,2.204210526,1.831677008,1.74,6.15,154.7368421,190.7202216,150,195,143.3157895,158.3213296,139,180,12636813.5,14.89473684,6.804709141,14,22.5,2.105263158,0.09418282548,2,3,0.4610682794,0.0892492637,0.08779619085
La2Mg17,MIC,4.5,1.713685164,,,,36.36820737,1236.928262,24.305,138.90547,1.287894737,0.004153462604,1.1,1.31,16.73684211,190.7202216,12,57,3.738941974,0.06022691346,3.02345,3.8231175,2.204210526,1.831677008,1.74,6.15,154.7368421,190.7202216,150,195,143.3157895,158.3213296,139,180,12636813.5,14.89473684,6.804709141,14,22.5,2.105263158,0.09418282548,2,3,0.4610682794,0.0892492637,0.08779619085
La2Mg17,MIC,5.5,2.116668154,,,,36.36820737,1236.928262,24.305,138.90547,1.287894737,0.004153462604,1.1,1.31,16.73684211,190.7202216,12,57,3.738941974,0.06022691346,3.02345,3.8231175,2.204210526,1.831677008,1.74,6.15,154.7368421,190.7202216,150,195,143.3157895,158.3213296,139,180,12636813.5,14.89473684,6.804709141,14,22.5,2.105263158,0.09418282548,2,3,0.4610682794,0.0892492637,0.08779619085
La2Mg17,MIC,6.05,2.341965456,,,25,36.36820737,1236.928262,24.305,138.90547,1.287894737,0.004153462604,1.1,1.31,16.73684211,190.7202216,12,57,3.738941974,0.06022691346,3.02345,3.8231175,2.204210526,1.831677008,1.74,6.15,154.7368421,190.7202216,150,195,143.3157895,158.3213296,139,180,12636813.5,14.89473684,6.804709141,14,22.5,2.105263158,0.09418282548,2,3,0.4610682794,0.0892492637,0.08779619085
La2Ni.8Si1.2,MIC,1,0.9052213636,,,,89.616915,2541.786552,28.085,138.90547,1.502,0.161616,1.1,1.91,38.3,373.21,14,57,3.822493315,0.6551355938,3.02345,4.77060205,5.55388,5.535777794,2.3296,8.9,157.5,1481.25,110,195,146.8,1106.56,110,180,15291047.95,16.2,43.32,6.6,22.5,4.7,7.21,3,10,0.5704797641,0.2443619733,0.2266007944
La2Ni1.2Si.8,MIC,1.2,1.125640749,,,,92.677755,2249.426532,28.085,138.90547,1.503,0.162421,1.1,1.91,39.7,322.81,14,57,3.78522696,0.5969695114,3.02345,4.77060205,6.21092,5.184129986,2.3296,8.9,160,1300,110,195,146.2,1146.76,110,180,15194749.34,15.65,50.5525,6.6,22.5,5.3,9.61,3,10,0.613014097,0.2253469547,0.231626847
La2Ni3,MIC,1,0.916951798,,,,90.778228,1544.154282,58.6934,138.90547,1.586,0.157464,1.1,1.91,39.6,201.84,28,57,3.8481431,0.4534124728,3.02345,4.3979385,7.8,1.815,6.15,8.9,159,864,135,195,138,1176,110,180,13116777.65,12.96,60.6744,6.6,22.5,7.2,11.76,3,10,0.6784792177,0.1848671504,0.2484989594
La2Ni7,MIC,1.35,1.047133411,,,,76.51830444,1112.045265,58.6934,138.90547,1.73,0.1134,1.1,1.91,34.44444444,145.3580247,28,57,4.092496611,0.3265316162,3.02345,4.3979385,8.288888889,1.307098765,6.15,8.9,148.3333333,622.2222222,135,195,125.5555556,846.9135802,110,180,9765000.81,10.13333333,43.69555556,6.6,22.5,8.444444444,8.469135802,3,10,0.6367951615,0.1681643769,0.2317840859
La2Ni7,MIC,1.4,1.086466797,,3,50,76.51830444,1112.045265,58.6934,138.90547,1.73,0.1134,1.1,1.91,34.44444444,145.3580247,28,57,4.092496611,0.3265316162,3.02345,4.3979385,8.288888889,1.307098765,6.15,8.9,148.3333333,622.2222222,135,195,125.5555556,846.9135802,110,180,9765000.81,10.13333333,43.69555556,6.6,22.5,8.444444444,8.469135802,3,10,0.6367951615,0.1681643769,0.2317840859
La2Ni7,MIC,1.6,1.244200072,,,,76.51830444,1112.045265,58.6934,138.90547,1.73,0.1134,1.1,1.91,34.44444444,145.3580247,28,57,4.092496611,0.3265316162,3.02345,4.3979385,8.288888889,1.307098765,6.15,8.9,148.3333333,622.2222222,135,195,125.5555556,846.9135802,110,180,9765000.81,10.13333333,43.69555556,6.6,22.5,8.444444444,8.469135802,3,10,0.6367951615,0.1681643769,0.2317840859
La2NiSi,MIC,1.1,1.013772179,,,,91.147335,2397.948727,28.085,138.90547,1.5025,0.16201875,1.1,1.91,39,348.5,14,57,3.803860138,0.6263997479,3.02345,4.77060205,5.8824,5.46787928,2.3296,8.9,158.75,1392.1875,110,195,146.5,1126.75,110,180,15242898.65,15.925,47.011875,6.6,22.5,5,8.5,3,10,0.5922084925,0.2350364025,0.2291269419
La3Al,MIC,1.2,1.347260977,,,,110.9244871,2348.806208,26.9815385,138.90547,1.2275,0.04876875,1.1,1.61,46,363,13,57,3.0699123,0.006476235964,3.02345,3.2092992,5.2875,2.23171875,2.7,6.15,177.5,918.75,125,195,166.5,546.75,126,180,20416557.2,19.375,29.296875,10,22.5,3,0,3,3,0.5858709335,0.1707655726,0.140436552
La3Ni,MIC,1.8,2.178558192,,,,118.8524525,1206.370533,58.6934,138.90547,1.3025,0.12301875,1.1,1.91,49.75,157.6875,28,57,3.367072125,0.3542284944,3.02345,4.3979385,6.8375,1.41796875,6.15,8.9,180,675,135,195,162.5,918.75,110,180,19715588.3,18.525,47.401875,6.6,22.5,4.75,9.1875,3,10,0.6828030045,0.1443375673,0.1865285485
La3Ni,MIC,1.8,2.178558192,,,,118.8524525,1206.370533,58.6934,138.90547,1.3025,0.12301875,1.1,1.91,49.75,157.6875,28,57,3.367072125,0.3542284944,3.02345,4.3979385,6.8375,1.41796875,6.15,8.9,180,675,135,195,162.5,918.75,110,180,19715588.3,18.525,47.401875,6.6,22.5,4.75,9.1875,3,10,0.6828030045,0.1443375673,0.1865285485
La3Ni,MIC,1.9,2.301933331,,0,30,118.8524525,1206.370533,58.6934,138.90547,1.3025,0.12301875,1.1,1.91,49.75,157.6875,28,57,3.367072125,0.3542284944,3.02345,4.3979385,6.8375,1.41796875,6.15,8.9,180,675,135,195,162.5,918.75,110,180,19715588.3,18.525,47.401875,6.6,22.5,4.75,9.1875,3,10,0.6828030045,0.1443375673,0.1865285485
La5Co19,MIC,1.1,0.8407835522,,,,75.59408483,1054.824077,58.933194,138.90547,1.7175,0.10034375,1.1,1.88,33.25,148.4375,27,57,4.011595057,0.2569554352,3.02345,4.27163323,8.295416667,1.211266493,6.15,8.86,147.5,593.75,135,195,125.375,785.234375,111,180,9624616.24,9.991666667,41.17326389,6.7,22.5,7.75,5.9375,3,9,0.6358143192,0.1651999041,0.2235057527
La5Mg2Ni23,MIC,1.5,1.062479975,,0.4,60,69.76951833,1028.486435,24.305,138.90547,1.735,0.102725,1.1,1.91,31.76666667,143.0455556,12,57,4.130535683,0.2653934519,3.02345,4.3979385,7.964333333,3.802651222,1.74,8.9,146,494,135,195,123.6,687.7733333,110,180,9095851.534,9.743333333,35.90512222,6.6,22.5,8.3,9.543333333,2,10,0.6250626631,0.1522336354,0.2121798782
La6Ni2Si3,MIC,1.2,1.142886956,,,,94.09769273,2511.488738,28.085,138.90547,1.465454545,0.1602793388,1.1,1.91,40,368.1818182,14,57,3.749853014,0.6483439464,3.02345,4.77060205,5.608072727,5.061893784,2.3296,8.9,160.9090909,1462.809917,110,195,149.8181818,1097.057851,110,180,16121773.09,16.77272727,42.66198347,6.6,22.5,4.545454545,6.79338843,3,10,0.5784208748,0.2376913443,0.2210804005
La6Ni2Si3,MIC,1.2,1.142886956,,,,94.09769273,2511.488738,28.085,138.90547,1.465454545,0.1602793388,1.1,1.91,40,368.1818182,14,57,3.749853014,0.6483439464,3.02345,4.77060205,5.608072727,5.061893784,2.3296,8.9,160.9090909,1462.809917,110,195,149.8181818,1097.057851,110,180,16121773.09,16.77272727,42.66198347,6.6,22.5,4.545454545,6.79338843,3,10,0.5784208748,0.2376913443,0.2210804005
La7Ni3,MIC,1.7,1.986074703,152,,,114.841849,1351.134996,58.6934,138.90547,1.343,0.137781,1.1,1.91,48.3,176.61,28,57,3.43579655,0.3967359137,3.02345,4.3979385,6.975,1.588125,6.15,8.9,177,756,135,195,159,1029,110,180,18772901.06,17.73,53.0901,6.6,22.5,5.1,10.29,3,10,0.6863915341,0.155341549,0.2017486155
La7Ni3,MIC,1.8,2.105044075,,,,114.841849,1351.134996,58.6934,138.90547,1.343,0.137781,1.1,1.91,48.3,176.61,28,57,3.43579655,0.3967359137,3.02345,4.3979385,6.975,1.588125,6.15,8.9,177,756,135,195,159,1029,110,180,18772901.06,17.73,53.0901,6.6,22.5,5.1,10.29,3,10,0.6863915341,0.155341549,0.2017486155
LaCaMgNi6Al.3,MIC,1.9,1.173623941,30,0.4,20,60.59605716,885.0641961,24.305,138.90547,1.650860215,0.1340508729,1,1.91,28.05376344,132.0938837,12,57,4.007079662,0.3214192791,3.02345,4.3979385,6.843010753,9.159085559,1.54,8.9,147.5806452,473.9854318,125,195,127.7204301,711.6637762,110,180,9955782.698,11.72043011,65.60141057,6.6,29.9,7.301075269,13.32870852,2,10,0.6768224504,0.1475207434,0.2088704767
LaCaMgNi6Al3,MIC,1.8,0.9720878088,30,0.4,20,53.03279046,882.9573183,24.305,138.90547,1.641666667,0.1041805556,1,1.91,24.66666667,141.8888889,12,57,3.827579058,0.3600815494,3.02345,4.3979385,5.910833333,10.09135764,1.54,8.9,142.5,456.25,125,195,127.3333333,552.0555556,110,180,9601041.554,11.33333333,51.35722222,6.6,29.9,6.333333333,13.55555556,2,10,0.6441975595,0.1498948025,0.1845224805
LaCaMgNi6Mn.3,MIC,1.8,1.127252381,32.3,1,20,61.49787991,848.8340489,24.305,138.90547,1.648924731,0.1343214244,1,1.91,28.44086022,124.9346745,12,57,4.023457398,0.303334511,3.02345,4.3979385,6.991397849,8.590108799,1.54,8.9,148.0645161,459.157128,135,195,127.4946237,713.9704012,110,180,9913189.863,11.63623656,66.10376541,6.6,29.9,7.430107527,12.71823332,2,10,0.6784436592,0.1447203732,0.2095792262
LaCaMgNi6Mn3,MIC,1.8,1.100198068,32.3,1.3,20,60.02191683,665.3499965,24.305,138.90547,1.626666667,0.1058055556,1,1.91,27.66666667,98.88888889,12,57,3.954506508,0.2514599104,3.02345,4.3979385,7.060833333,6.673940972,1.54,8.9,146.25,367.1875,135,195,125.5833333,565.9097222,110,180,9270947.084,10.68083333,54.37449097,6.6,29.9,7.333333333,9.888888889,2,10,0.6565483181,0.13102316,0.1894268648
LaCaMgNi9,MIC,1.8,1.11740693,33,2.5,20,60.96075583,658.4483763,24.305,138.90547,1.716666667,0.1163055556,1,1.91,28.41666667,96.57638889,12,57,4.124738883,0.2575375651,3.02345,4.3979385,7.460833333,7.345274306,1.54,8.9,145,387.5,135,195,123.3333333,610.7222222,110,180,8900072.646,10.48333333,55.79138889,6.6,29.9,8.083333333,11.07638889,2,10,0.655732997,0.1357587564,0.2003740111
LaCaMgNi9,MIC,1.8,1.11740693,33,2.5,20,60.96075583,658.4483763,24.305,138.90547,1.716666667,0.1163055556,1,1.91,28.41666667,96.57638889,12,57,4.124738883,0.2575375651,3.02345,4.3979385,7.460833333,7.345274306,1.54,8.9,145,387.5,135,195,123.3333333,610.7222222,110,180,8900072.646,10.48333333,55.79138889,6.6,29.9,8.083333333,11.07638889,2,10,0.655732997,0.1357587564,0.2003740111
LaCo13,MIC,0.3,0.1945200585,,,,64.64549943,424.195633,58.933194,138.90547,1.824285714,0.04035306122,1.1,1.88,29.14285714,59.69387755,27,57,4.182477285,0.1033341729,3.02345,4.27163323,8.666428571,0.4871086735,6.15,8.86,139.2857143,238.7755102,135,195,115.9285714,315.7806122,111,180,7064455.418,7.828571429,16.5577551,6.7,22.5,8.571428571,2.387755102,3,9,0.5701341391,0.1109400392,0.1532859137
LaCo13,MIC,0.4,0.2596204796,,,,64.64549943,424.195633,58.933194,138.90547,1.824285714,0.04035306122,1.1,1.88,29.14285714,59.69387755,27,57,4.182477285,0.1033341729,3.02345,4.27163323,8.666428571,0.4871086735,6.15,8.86,139.2857143,238.7755102,135,195,115.9285714,315.7806122,111,180,7064455.418,7.828571429,16.5577551,6.7,22.5,8.571428571,2.387755102,3,9,0.5701341391,0.1109400392,0.1532859137
LaCo3,MIC,0.9,0.7167874541,,,,78.926263,1199.168424,58.933194,138.90547,1.685,0.114075,1.1,1.88,34.5,168.75,27,57,3.959587423,0.2921177579,3.02345,4.27163323,8.1825,1.37701875,6.15,8.86,150,675,135,195,128.25,892.6875,111,180,10403795.62,10.65,46.8075,6.7,22.5,7.5,6.75,3,9,0.6493110249,0.1732050808,0.2329658981
LaMg2Cu2,MIC,2.4,1.547249852,64.2,0.4,170,62.921494,1751.362368,24.305,138.90547,1.504,0.110424,1.1,1.9,27.8,270.96,12,57,3.926213,0.2902255771,3.02345,4.48069,5.51,10.52808,1.74,8.96,153,486,135,195,136.4,621.04,112,180,11739582.18,12.94,32.3704,7.1,22.5,5.8,18.16,2,11,0.6188732403,0.1440876319,0.1827028896
LaMg2Ni9,MIC,0.33,0.1974846185,,3,30,59.64633917,732.3502638,24.305,138.90547,1.7425,0.08661875,1.1,1.91,27.75,112.6875,12,57,4.187594292,0.1682600641,3.02345,4.3979385,7.4775,7.15096875,1.74,8.9,142.5,281.25,135,195,120.6666667,434.7222222,110,180,8092127.622,9.158333333,23.64909722,6.6,22.5,8.083333333,11.07638889,2,10,0.6107055161,0.1176877883,0.17279
LaNi3,MIC,1.2,0.9564342206,,,,78.7464175,1206.370533,58.6934,138.90547,1.7075,0.12301875,1.1,1.91,35.25,157.6875,28,57,4.054316375,0.3542284944,3.02345,4.3979385,8.2125,1.41796875,6.15,8.9,150,675,135,195,127.5,918.75,110,180,10288715.94,10.575,47.401875,6.6,22.5,8.25,9.1875,3,10,0.6459549726,0.1732050808,0.2377324638
LaNi3,MIC,1.4,1.118103291,,,,78.7464175,1206.370533,58.6934,138.90547,1.7075,0.12301875,1.1,1.91,35.25,157.6875,28,57,4.054316375,0.3542284944,3.02345,4.3979385,8.2125,1.41796875,6.15,8.9,150,675,135,195,127.5,918.75,110,180,10288715.94,10.575,47.401875,6.6,22.5,8.25,9.1875,3,10,0.6459549726,0.1732050808,0.2377324638
LaNi3,MIC,1.6,1.280429553,,,,78.7464175,1206.370533,58.6934,138.90547,1.7075,0.12301875,1.1,1.91,35.25,157.6875,28,57,4.054316375,0.3542284944,3.02345,4.3979385,8.2125,1.41796875,6.15,8.9,150,675,135,195,127.5,918.75,110,180,10288715.94,10.575,47.401875,6.6,22.5,8.25,9.1875,3,10,0.6459549726,0.1732050808,0.2377324638
LaNi3,MIC,1.7,1.361840384,,,,78.7464175,1206.370533,58.6934,138.90547,1.7075,0.12301875,1.1,1.91,35.25,157.6875,28,57,4.054316375,0.3542284944,3.02345,4.3979385,8.2125,1.41796875,6.15,8.9,150,675,135,195,127.5,918.75,110,180,10288715.94,10.575,47.401875,6.6,22.5,8.25,9.1875,3,10,0.6459549726,0.1732050808,0.2377324638
LaNiIn,MIC,0.4,0.4182287416,,,,104.1389567,1129.350346,58.6934,138.90547,1.596666667,0.1261555556,1.1,1.91,44.66666667,149.5555556,28,57,3.4881887,0.4138872123,3.02345,4.3979385,7.453333333,1.270688889,6.15,8.9,161.6666667,622.2222222,135,195,144,818.6666667,110,180,13999338.99,14.93333333,42.42888889,6.6,22.5,5.333333333,10.88888889,3,10,0.6031722368,0.15429515,0.1986968864
LaNiSn,MIC,0.6,0.6364363581,,,,105.43629,1160.425051,58.6934,138.90547,1.656666667,0.1553555556,1.1,1.96,45,152.6666667,28,57,3.883126833,0.3743357644,3.02345,4.3979385,7.445666667,1.273004222,6.15,8.9,158.3333333,688.8888889,135,195,143.3333333,822.2222222,110,180,13832781.52,15.13333333,42.81555556,6.6,22.5,5.666666667,9.555555556,3,10,0.588057079,0.1657685868,0.200054076
Lu2Fe17,MIC,0.2,0.1370423584,,,,68.38413684,1336.454598,55.845,174.9668,1.742631579,0.06488254848,1,1.83,30.73684211,190.7202216,26,71,3.906334068,0.1232170153,2.8829355,4.0267339,8.077368421,0.3655141274,7.87,9.84,143.6842105,115.3739612,140,175,120.8421053,199.2908587,116,162,7724633.556,8.226315789,10.78299169,7.1,17.8,8.947368421,7.628808864,8,17,0.5492738206,0.07475579352,0.116822207
Lu6Fe23,MIC,0.6,0.4858605009,39.7,2,0,80.49088966,2328.442861,55.845,174.9668,1.658275862,0.1130418549,1,1.83,35.31034483,332.2829964,26,71,3.790085955,0.2146752909,2.8829355,4.0267339,8.277586207,0.6368183115,7.87,9.84,147.2413793,201.0107015,140,175,125.5172414,347.21522,116,162,8870092.006,9.313793103,18.7867063,7.1,17.8,9.862068966,13.29131986,8,17,0.5491381303,0.09628967315,0.1484553972
LuCo3,MIC,1,0.8882989444,32,5.9,20,87.9415955,2524.462073,58.933194,174.9668,1.66,0.1452,1,1.88,38,363,27,71,3.924458798,0.3615902597,2.8829355,4.27163323,9.105,0.180075,8.86,9.84,145,300,135,175,123.75,487.6875,111,162,8748729.213,9.475,23.101875,6.7,17.8,11,12,9,17,0.5452894251,0.1194517798,0.1784537196
LuNiAl,MIC,0.4,0.34891799,,,,86.8805795,4047.198148,26.9815385,174.9668,1.506666667,0.1433555556,1,1.91,37.33333333,604.2222222,13,71,3.4967244,0.4238456378,2.8829355,4.3979385,7.146666667,10.03368889,2.7,9.84,145,466.6666667,125,175,132.6666667,472.8888889,110,162,10587731.33,11.46666667,21.98222222,6.6,17.8,10,32.66666667,3,17,0.5243004385,0.1489825448,0.1639146375
Mg2Al3,MIC,2.3,0.6099807895,,10,326,25.9109231,1.719326002,24.305,26.9815385,1.49,0.0216,1.31,1.61,12.6,0.24,12,13,3.45482652,0.0904254973,3.2092992,3.8231175,2.316,0.221184,1.74,2.7,135,150,125,150,131.2,40.56,126,139,9527291.061,11.6,3.84,10,14,2.6,0.24,2,3,0.5126507465,0.09072184233,0.04854171746
Mg2AlLi.28,MIC,3.8,0.933750844,,15,352,23.63863979,27.48156204,6.94,26.9815385,1.373292683,0.03272940214,0.98,1.61,11.53658537,7.004759072,3,13,3.566128392,0.1059796392,3.004881881,3.8231175,1.929731707,0.3691366597,0.534,2.7,141.9512195,127.9000595,125,150,134.5243902,34.56647829,126,139,10255323.57,12.70365854,3.266693932,10,14,2.219512195,0.3420582986,1,3,0.5039881309,0.07967026199,0.04370453816
Mg2Ni3,MIC,1.5,0.6843356345,,,,44.93804,283.8148931,24.305,58.6934,1.67,0.0864,1.31,1.91,21.6,61.44,12,28,4.1680101,0.07930060369,3.8231175,4.3979385,6.036,12.303744,1.74,8.9,141,54,135,150,121.6,201.84,110,139,7844965.682,9.56,13.1424,6.6,14,6.8,15.36,2,10,0.6343407977,0.05211680304,0.1168342147
Mg4Al5,MIC,2.2,0.5801873705,,12,301,25.79196583,1.768853912,24.305,26.9815385,1.476666667,0.02222222222,1.31,1.61,12.55555556,0.2469135802,12,13,3.482107333,0.09303034702,3.2092992,3.8231175,2.273333333,0.2275555556,1.74,2.7,136.1111111,154.3209877,125,150,131.7777778,41.72839506,126,139,9654861.691,11.77777778,3.950617284,10,14,2.555555556,0.2469135802,2,3,0.5122963046,0.09126808071,0.04902003998
Mg51Zn20,MIC,3.6,1.33974607,80.9,8,330,35.87542254,341.380428,24.305,65.38,1.405774648,0.0233905971,1.31,1.65,17.07042254,65.55842095,12,30,4.069309613,0.1545569187,3.8231175,4.6970995,3.25943662,5.887153485,1.74,7.134,145.7746479,45.52668121,135,150,133.084507,89.23229518,118,139,10019303.52,12.64788732,4.661932156,9.2,14,4.816901408,20.23408054,2,12,0.5479987147,0.04628614325,0.07097959739
Mg5Al4,MIC,5.4,1.455292732,,7,326,25.49457267,1.768853912,24.305,26.9815385,1.443333333,0.02222222222,1.31,1.61,12.44444444,0.2469135802,12,13,3.550309367,0.09303034702,3.2092992,3.8231175,2.166666667,0.2275555556,1.74,2.7,138.8888889,154.3209877,125,150,133.2222222,41.72839506,126,139,9973788.265,12.22222222,3.950617284,10,14,2.444444444,0.2469135802,2,3,0.5102711335,0.0894427191,0.04848854663
Mg6Pd,MIC,0.9,0.32726683,80.3,0.01,160,36.03571429,825.6579459,24.305,106.42,1.437142857,0.09699183673,1.31,2.2,16.85714286,141.5510204,12,46,3.912590714,0.04803273645,3.8231175,4.44943,3.205714286,12.8899102,1.74,12,148.5714286,12.24489796,140,150,136.2857143,44.20408163,120,139,10676456.69,13.27142857,3.184897959,8.9,14,3.142857143,7.836734694,2,10,0.5717620308,0.02355278599,0.04878438691
MgAl,MIC,3,0.7930908015,,23,352,25.64326925,1.790964585,24.305,26.9815385,1.46,0.0225,1.31,1.61,12.5,0.25,12,13,3.51620835,0.09419322635,3.2092992,3.8231175,2.22,0.2304,1.74,2.7,137.5,156.25,125,150,132.5,42.25,126,139,9814324.978,12,4,10,14,2.5,0.25,2,3,0.5114892468,0.09090909091,0.04905660377
MgAl.89Mn.19,MIC,5,1.486761074,,9,350,28.2484604,73.2321379,24.305,54.938044,1.460288462,0.02118453217,1.31,1.61,13.61538462,13.25591716,12,25,3.550781489,0.08807689467,3.2092992,3.8231175,2.658653846,2.374252034,1.74,7.3,138.3894231,141.7570035,125,150,131.6105769,54.24738813,119,139,9638514.707,11.68466346,5.476475848,7.39,14,2.884615385,1.928994083,2,7,0.546101814,0.08603385108,0.05596269537
Nb3(Al.84Nb.16),MIC,0.8,0.6375980273,,,,79.06215539,721.0152374,26.9815385,92.90637,1.6021,0.00001659,1.6,1.61,35.12,130.0656,13,41,3.706073952,0.06560111695,3.2092992,3.838128,7.3373,5.71639971,2.7,8.57,140.8,66.36,125,145,142.59,73.1619,126,147,12271195.49,10.632,0.106176,10,10.8,4.58,0.6636,3,5,0.6855687178,0.05785628368,0.05998648558
Nb3Al,MIC,0.6,0.4613188861,,,,76.42516213,814.8906391,26.9815385,92.90637,1.6025,0.00001875,1.6,1.61,34,147,13,41,3.6809208,0.0741423112,3.2092992,3.838128,7.1025,6.46066875,2.7,8.57,140,75,125,145,141.75,82.6875,126,147,12074130.17,10.6,0.12,10,10.8,4.5,0.75,3,5,0.6755029011,0.06185895741,0.06415002991
Nb3Sn,MIC,0.2,0.1991127806,,,,99.3572775,124.8426227,92.90637,118.71,1.69,0.0243,1.6,1.96,43.25,15.1875,41,50,3.935594,0.02849886347,3.838128,4.227992,8.24925,0.3086416875,7.287,8.57,145,0,145,145,145.25,9.1875,140,147,12852851.4,12.175,5.671875,10.8,16.3,4.75,0.1875,4,5,0.6424077333,0,0.02086808202
Nb51.5Ni48.5,MIC,0.1,0.07638946902,,,,76.31307955,292.3684604,58.6934,92.90637,1.75035,0.0240033775,1.6,1.91,34.695,42.211975,28,41,4.109636093,0.07827643672,3.838128,4.3979385,8.73005,0.0272004975,8.57,8.9,140.15,24.9775,135,145,129.055,341.941975,110,147,9556491.725,8.763,4.406031,6.6,10.8,7.425,6.244375,5,10,0.6581315804,0.03566000352,0.1432852127
Nd2Co7,MIC,1.3,1.025916093,,,,77.89070644,1257.855473,58.933194,144.242,1.715555556,0.09464691358,1.14,1.88,34.33333333,188.2222222,27,60,4.149159179,0.05249962618,3.7205,4.27163323,8.448888889,0.5915432099,7.01,8.86,146.1111111,432.0987654,135,185,125,686,111,174,9359370.002,9.788888889,33.39432099,6.7,20.6,8.333333333,1.555555556,6,9,0.6111630136,0.1422683417,0.2095328137
Nd2Co7,MIC,1.2,0.946040969,56.7,0.9,125,77.89070644,1257.855473,58.933194,144.242,1.715555556,0.09464691358,1.14,1.88,34.33333333,188.2222222,27,60,4.149159179,0.05249962618,3.7205,4.27163323,8.448888889,0.5915432099,7.01,8.86,146.1111111,432.0987654,135,185,125,686,111,174,9359370.002,9.788888889,33.39432099,6.7,20.6,8.333333333,1.555555556,6,9,0.6111630136,0.1422683417,0.2095328137
Nd2Fe12.2Ga1.8B,MIC,0.3,0.1957822408,,,,65.06496471,973.9856881,10.81,144.242,1.759058824,0.05361558478,1.14,2.04,29.29411765,153.7370242,5,60,3.920140953,0.07354006718,3.2146509,4.288871,7.236,1.890689882,2.34,7.87,141,425.7647059,85,185,121.8470588,424.8824913,85,174,8285187.377,9.038823529,20.38872803,4.6,20.6,6.941176471,3.467128028,3,8,0.5546898075,0.1463408981,0.1691684488
Nd2Fe13GaB,MIC,0.3,0.1938170984,,,,64.41188235,976.5384872,10.81,144.242,1.76,0.05372941176,1.14,2.04,29.05882353,154.0553633,5,60,3.958356624,0.04919237519,3.2146509,4.288871,7.328235294,1.818355709,2.34,7.87,141.4705882,419.8961938,85,185,121.4705882,426.1314879,85,174,8217037.633,8.817647059,20.15792388,4.6,20.6,7.176470588,2.733564014,3,8,0.5627884571,0.1448454341,0.1699419818
